word;is_positive;is_negative;sentiment;is_neutral;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
диагностика;0;0;0;1;0;0;0;0;0;0;0;0
диаграмма;0;0;0;0;0;0;0;0;0;0;0;1
диалог;0;0;0;1;0;0;0;0;0;0;0;0
диаметр;0;0;0;1;0;0;0;0;0;0;0;0
диарея;0;0;0;0;0;0;1;0;0;0;0;0
диафрагма;0;0;0;1;0;0;0;0;0;0;0;0
диван;0;0;0;0;0;0;0;0;0;1;0;1
дивергентті;0;1;-1;0;0;0;0;0;0;0;1;0
дивиденд;0;0;0;1;0;0;0;0;0;0;0;0
дизайн;0;0;0;1;0;0;0;0;0;0;0;0
дизайнер;1;0;1;0;0;0;0;0;0;0;0;0
дизентерия;0;1;-1;0;0;0;1;0;0;1;0;0
диктатор;0;1;-1;0;0;0;0;1;0;0;0;0
диктаторлық;0;1;-1;0;1;0;0;0;0;0;0;0
диктатура;0;1;-1;0;1;1;1;1;0;1;0;0
дикция;0;0;0;1;0;0;0;0;0;0;0;0
динамикалық;0;0;0;0;0;0;0;0;0;0;1;0
динамикасы;0;0;0;1;0;0;0;0;0;0;0;0
динамит;0;0;0;1;0;0;0;0;0;0;0;0
динозавр;0;0;0;0;0;0;0;1;0;0;0;0
диплом;0;0;0;1;0;0;0;0;0;0;0;0
дипломат;0;0;0;1;0;0;0;0;0;0;0;0
дипломатия;1;0;1;0;0;1;0;0;0;0;0;1
дипломатиялық;1;0;1;0;0;0;0;0;0;0;0;1
дипломдық жұмыс;0;0;0;1;0;0;0;0;0;0;0;0
диск;0;0;0;1;0;0;0;0;0;0;0;0
дискета;0;0;0;1;0;0;0;0;0;0;0;0
дискретті;0;0;0;1;0;0;0;0;0;0;0;0
дискрециялық;1;0;1;0;0;0;0;0;0;0;0;0
диспепсия;0;0;0;1;0;0;0;0;0;0;0;0
дисперсия;0;0;0;1;0;0;0;0;0;0;0;0
диссекция;0;0;0;0;0;0;1;0;0;0;0;0
диссертация;0;0;0;1;0;0;0;0;0;0;0;0
диссоциация;0;0;0;1;0;0;0;0;0;0;0;0
дифференциал;0;0;0;0;0;0;0;0;0;0;0;1
дифференциация;0;0;0;1;0;0;0;0;0;0;0;0
диффузия;0;0;0;1;0;0;0;0;0;0;0;0
диффузиялық;0;0;0;1;0;0;0;0;0;0;0;0
дихотомия;0;0;0;1;0;0;0;0;0;0;0;0
дімкәстік;0;1;-1;0;1;0;0;0;0;0;0;0
дін;0;0;0;0;0;0;0;0;0;0;0;1
дін қызметкері;0;0;0;0;0;0;0;0;0;0;0;1
дін қызметкерлері;0;0;0;1;0;0;0;0;0;0;0;0
дінбұзар;0;0;0;1;0;0;0;0;0;0;0;0
діни;0;0;0;1;0;0;0;0;0;0;0;0
діни қызметкер;1;0;1;0;0;0;0;0;0;0;0;1
дінсіз;0;1;-1;0;0;0;0;0;0;0;0;0
діңгек;0;0;0;1;0;0;0;0;0;0;0;0
діңкелететін;0;1;-1;0;0;0;0;0;0;0;0;0
діріл;0;1;-1;0;0;0;0;1;0;0;0;0
дірілдеу;0;1;-1;0;0;0;0;1;0;0;0;0
доға;0;0;0;1;0;0;0;0;0;0;0;0
доза;0;0;0;1;0;0;0;0;0;0;0;0
доллар;0;0;0;1;0;0;0;0;0;0;0;0
долы;0;1;-1;0;1;0;1;0;0;0;0;0
долылық;0;1;-1;0;1;0;1;0;0;0;0;0
домалау;0;0;0;1;0;0;0;0;0;0;0;0
домбыра;0;0;0;1;0;0;0;0;0;0;0;0
доңыз;0;1;-1;0;0;0;0;0;0;0;0;0
дорба;0;0;0;1;0;0;0;0;0;0;0;0
дос;1;0;1;0;0;1;0;0;1;0;0;1
дос бол;1;0;1;0;0;0;0;0;1;0;0;1
доссыз;0;1;-1;0;0;0;0;0;0;0;0;0
достастық;1;0;1;0;0;0;0;0;0;0;0;1
достық;1;0;1;0;0;1;0;0;1;0;0;1
досым;0;0;0;1;0;0;0;0;0;0;0;0
дөкірлік;0;1;-1;0;0;0;0;0;0;0;0;0
дөңгелек;0;0;0;1;0;0;0;0;0;0;0;0
дөңгелектенген;0;0;0;1;0;0;0;0;0;0;0;0
дөңгелектер;0;0;0;1;0;0;0;0;0;0;0;0
дөңес;0;0;0;1;0;0;0;0;0;0;0;0
дөрекі;0;1;-1;0;0;0;1;0;0;0;0;0
дөрекі-дөкір;0;1;-1;0;0;0;0;0;0;0;0;0
дрон;0;0;0;1;0;0;0;0;0;0;0;0
дублет;0;0;0;1;0;0;0;0;0;0;0;0
дубляж;0;0;0;1;0;0;0;0;0;0;0;0
дулыға;1;0;1;0;0;0;0;1;0;0;0;0
душ;0;0;0;1;0;0;0;0;0;0;0;0
дуэт;1;0;1;0;0;0;0;0;0;0;0;0
дүкен;1;0;1;0;0;1;0;0;0;0;0;0
дүкенші;0;0;0;0;0;0;0;0;0;0;0;1
дүмше;0;1;-1;0;1;0;1;1;0;0;0;0
дүние жүзі бойынша;0;0;0;1;0;0;0;0;0;0;0;0
дүниелік;0;0;0;1;0;0;0;0;0;0;0;0
дүңгіршек;0;0;0;0;0;0;1;0;0;0;0;0
дүңгіршектер;0;0;0;1;0;0;0;0;0;0;0;0
дүрбелең;0;0;0;1;0;0;0;0;0;0;0;0
дүрліккен;0;1;-1;0;0;0;0;0;0;0;0;0
дұға;0;0;0;1;0;0;0;0;0;0;0;0
дұға ету;1;0;1;0;0;1;0;1;1;0;1;1
дұрыс;1;0;1;0;0;0;0;0;0;0;0;0
дұрыс-бұрыс;0;1;-1;0;0;0;0;0;0;0;0;0
дұшпан;0;1;-1;0;1;0;1;1;0;0;0;0
дұшпандық;0;1;-1;0;1;0;1;1;0;0;0;0
дыбыс;0;0;0;1;0;0;0;0;0;0;0;0
дыбыстау;0;0;0;1;0;0;0;0;0;0;0;0
дымқыл;0;0;0;0;0;0;1;0;0;0;0;0
дiмкәc;0;1;-1;0;1;0;1;1;0;1;0;0
ебедейсіз;0;1;-1;0;0;0;1;0;0;0;0;0
егеменді;0;0;0;0;0;0;0;0;0;0;0;1
егемендік;0;0;0;1;0;0;0;0;0;0;0;0
егеуқұйрық;0;1;-1;0;0;0;1;1;0;0;0;0
егжей;0;0;0;1;0;0;0;0;0;0;0;0
егжей-тегжейлі;0;0;0;1;0;0;0;0;0;0;0;0
егіз;1;0;1;0;0;0;0;0;0;0;0;0
егіздер;0;0;0;1;0;0;0;0;0;0;0;0
егін;0;0;0;1;0;0;0;0;0;0;0;0
егін жинау;1;0;1;0;0;1;0;0;1;0;0;0
егіншілік;0;0;0;1;0;0;0;0;0;0;0;0
егістік;0;0;0;1;0;0;0;0;0;0;0;0
егу;0;0;0;0;0;1;0;0;0;0;0;1
ежек;0;1;-1;0;0;0;0;0;0;0;0;0
ежелгі;0;1;-1;0;0;0;0;0;0;0;0;0
ежелгi;0;1;-1;0;0;0;0;0;0;0;0;0
езгі;0;1;-1;0;1;0;1;1;0;1;0;0
екі есе;0;0;0;1;0;0;0;0;0;0;0;0
екі жақты;0;0;0;1;0;0;0;0;0;0;0;0
екі қабатты;0;0;0;1;0;0;0;0;0;0;0;0
екі тілді;1;0;1;0;0;0;0;0;0;0;0;0
екі түсті;0;0;0;1;0;0;0;0;0;0;0;0
екіжақты;0;0;0;1;0;0;0;0;0;0;0;0
екіжақтылық;0;0;0;1;0;0;0;0;0;0;0;0
екіжүзді;0;1;-1;0;0;0;0;0;0;0;0;0
екіжүзділік;0;0;0;1;0;0;0;0;0;0;0;0
екіжылдық;0;0;0;0;0;1;0;0;0;0;0;0
екілік;0;0;0;1;0;0;0;0;0;0;0;0
екіталай;0;1;-1;0;1;0;0;1;0;0;0;0
екіұшты;0;1;-1;0;0;0;0;0;0;0;0;0
екіұштылық;0;0;0;1;0;0;0;0;0;0;0;0
екпін;0;0;0;1;0;0;0;0;0;0;0;0
екпінсіз;0;1;-1;0;0;0;0;0;0;0;0;0
ектемес;0;1;-1;0;0;0;0;0;0;0;0;0
ел;0;0;0;1;0;0;0;0;0;0;0;0
елемеу;0;1;-1;0;0;0;0;0;0;0;0;0
еленбеген;0;1;-1;0;0;0;0;0;0;0;0;0
елес;0;1;-1;0;0;0;0;1;0;1;1;0
елестету;0;0;0;0;0;1;0;0;0;0;1;0
елестеу;0;1;-1;0;1;0;0;1;0;1;0;0
елеуіш;0;0;0;1;0;0;0;0;0;0;0;0
елеусіз;0;1;-1;0;1;0;0;0;0;1;0;0
елік;0;0;0;1;0;0;0;0;0;0;0;0
еліктеу;1;1;0;0;0;0;0;0;0;0;0;0
еліктіргіш;0;0;0;0;0;1;0;0;0;0;0;0
еліктіру;1;1;0;0;1;1;0;1;1;0;1;0
елсіз;0;1;-1;0;0;0;0;0;0;0;0;0
елші;1;0;1;0;0;0;0;0;0;0;0;1
елшілік;0;0;0;1;0;0;0;0;0;0;0;0
ем;1;0;1;0;0;1;0;0;1;0;0;1
емделмейтін;0;1;-1;0;1;0;1;1;0;1;0;0
емдеу;1;1;0;0;1;1;1;1;1;1;1;1
емдеуші;0;1;-1;0;0;0;0;0;0;0;0;0
емдік;1;0;1;0;0;0;0;0;1;0;0;1
емен;1;0;1;0;0;0;0;0;0;0;0;0
емес;0;1;-1;0;0;0;0;0;0;0;0;0
емізік;0;0;0;1;0;0;0;0;0;0;0;0
емізу;0;0;0;1;0;0;0;0;0;0;0;0
емле;1;0;1;0;0;0;0;0;0;0;0;0
емтихан;0;1;-1;0;0;0;0;1;0;0;1;0
емхана;0;0;0;1;0;0;0;0;0;0;0;0
енгізбеу;0;1;-1;0;0;0;1;1;0;1;0;0
енгізілген;1;0;1;0;0;0;0;0;0;0;0;0
енгізіңіз;0;0;0;1;0;0;0;0;0;0;0;0
енгізу;1;0;1;0;0;0;0;0;0;0;0;0
ендік;0;0;0;1;0;0;0;0;0;0;0;0
ендіру;0;0;0;1;0;0;0;0;0;0;0;0
енжар;0;1;-1;0;0;0;0;0;0;0;0;0
енжарлық;0;1;-1;0;1;0;1;0;0;1;0;0
ені;0;0;0;1;0;0;0;0;0;0;0;0
ену;0;0;0;1;0;0;0;0;0;0;0;0
еншілес;1;0;1;0;0;0;0;0;0;0;0;0
еншілес ұйым;0;0;0;1;0;0;0;0;0;0;0;0
ең жоғары;1;1;0;0;0;1;0;1;1;0;1;0
ең ішкі;0;0;0;1;0;0;0;0;0;0;0;0
ең кіші;0;0;0;1;0;0;0;0;0;0;0;0
ең төменгі;0;1;-1;0;0;0;0;0;0;1;0;0
ең үлкен;0;0;0;1;0;0;0;0;0;0;0;0
ең үлкені;0;0;0;1;0;0;0;0;0;0;0;0
еңбегі;1;0;1;0;0;0;0;0;0;0;0;1
еңбек;1;0;1;0;0;1;0;0;1;0;1;1
еңбек ету;0;0;0;1;0;0;0;0;0;0;0;0
еңбек өтілі;1;0;1;0;0;0;0;0;0;0;0;1
еңбекқор;0;1;-1;0;0;0;0;0;0;0;0;0
еңбексіз;0;1;-1;0;0;0;0;0;0;0;0;0
еңбектеy;0;1;-1;0;0;0;0;0;0;0;0;0
еңіреу;0;1;-1;0;0;0;0;0;0;1;0;0
еңкейту;0;0;0;1;0;0;0;0;0;0;0;0
еңкейу;0;0;0;0;0;0;0;1;0;0;0;0
еңкею;0;0;0;0;0;0;0;0;0;0;0;1
епті;1;0;1;0;0;0;0;0;0;0;0;1
ептілік;1;0;1;0;0;0;0;0;0;0;0;0
епciз;0;1;-1;0;0;0;1;0;0;0;0;0
ерегес;0;1;-1;0;1;0;0;0;0;0;0;0
ереже;0;0;0;0;0;0;0;1;0;0;0;1
ережелері;0;0;0;1;0;0;0;0;0;0;0;0
ерекше;1;0;1;0;0;0;0;0;0;0;0;0
ерекшеленді;0;0;0;1;0;0;0;0;0;0;0;0
ерекшелігі;1;0;1;0;0;0;0;0;0;0;0;0
ерекшелік;1;0;1;0;0;0;0;0;0;0;0;0
ерекшеліктері;0;0;0;1;0;0;0;0;0;0;0;0
ересек;0;0;0;1;0;0;0;0;0;0;0;0
еритін;0;0;0;1;0;0;0;0;0;0;0;0
ерігіштігі;0;0;0;1;0;0;0;0;0;0;0;0
ерік;0;0;0;1;0;0;0;0;0;0;0;0
еріксіз;0;1;-1;0;0;0;0;0;0;0;0;0
ерікті;1;0;1;0;0;1;0;1;1;0;0;1
еріктілер;0;0;0;0;0;0;0;0;0;0;0;1
еріктілік;0;0;0;1;0;0;0;0;0;0;0;0
ерімейтін;0;0;0;1;0;0;0;0;0;0;0;0
ерін;0;0;0;1;0;0;0;0;0;0;0;0
еріншек;0;1;-1;0;0;0;0;0;0;0;0;0
ерітінді;0;0;0;1;0;0;0;0;0;0;0;0
еріткіш;0;0;0;1;0;0;0;0;0;0;0;0
еріту;0;1;-1;0;1;0;0;1;0;1;1;0
ерке;1;0;1;0;0;0;0;0;0;0;0;0
еркелету;0;0;0;1;0;0;0;0;0;0;0;0
еркін;1;0;1;0;0;0;0;0;1;0;0;1
еркіндік;1;0;1;0;0;0;0;0;0;0;0;0
ерлік;1;0;1;0;0;1;0;0;1;0;1;1
ерсі;0;0;0;0;1;0;0;0;0;0;1;0
ерсіз;0;1;-1;0;0;0;0;0;0;0;0;0
ерте;0;0;0;1;0;0;0;0;0;0;0;0
ертегі;1;0;1;0;0;0;0;0;0;0;0;0
ертең;0;0;0;0;0;1;0;0;0;0;0;0
ертерек;0;0;0;1;0;0;0;0;0;0;0;0
ес-түссіз;0;1;-1;0;0;0;0;0;0;0;0;0
есалаң;0;1;-1;0;1;0;1;1;0;0;0;0
есалаңдық;0;1;-1;0;1;0;1;1;0;1;0;0
есек;0;1;-1;0;0;0;1;0;0;0;0;0
есекқұйрық;0;1;-1;0;0;0;0;0;0;0;0;0
еселеу;0;0;0;1;0;0;0;0;0;0;0;0
есеңгіреу;0;1;-1;0;0;0;0;0;0;0;0;0
есеп;0;0;0;1;0;0;0;0;0;0;0;0
есеп беру;0;0;0;1;0;0;0;0;0;0;0;0
есепсіз;0;1;-1;0;0;0;0;0;0;0;0;0
есептегіш;0;0;0;1;0;0;0;0;0;0;0;0
есептейді;0;0;0;1;0;0;0;0;0;0;0;0
есептелген;0;0;0;1;0;0;0;0;0;0;0;0
есептелетін;0;0;0;1;0;0;0;0;0;0;0;0
есептер;0;0;0;1;0;0;0;0;0;0;0;0
есептеу;0;0;0;0;0;1;0;0;0;0;0;0
есептік жазба;0;0;0;0;0;0;0;0;0;0;0;1
есепші;0;0;0;0;0;0;0;0;0;0;0;1
есі ауысқан;0;1;-1;0;0;0;0;1;0;0;0;0
есі дұрыс;0;0;0;1;0;0;0;0;0;0;0;0
есік;0;0;0;1;0;0;0;0;0;0;0;0
есік қоңырауы;0;0;0;1;0;0;0;0;0;0;0;0
есінен танған;0;1;-1;0;1;0;1;1;0;0;0;0
есінеу;0;1;-1;0;0;0;0;0;0;0;0;0
есірік;0;1;-1;0;0;0;0;0;0;0;0;0
есірткі;0;1;-1;0;0;0;0;0;0;0;0;0
еске алу;1;0;1;0;0;1;0;0;1;1;0;0
еске салу;0;0;0;1;0;0;0;0;0;0;0;0
еске түсіру;0;0;0;1;0;0;0;0;0;0;0;0
ескек;0;0;0;1;0;0;0;0;0;0;0;0
ескерткіш;1;0;1;0;0;0;0;0;0;0;0;0
ескерткіштер;0;0;0;0;0;0;0;0;0;1;0;0
ескертпе;0;1;-1;0;0;0;0;0;0;0;0;0
ескертті;0;0;0;0;0;1;0;1;0;0;1;0
ескерту;0;1;-1;0;0;0;0;1;0;0;0;0
ескерту жасау;0;1;-1;0;0;1;0;1;0;0;1;1
ескертулер;0;0;0;0;0;1;0;1;0;0;1;0
ескілік;0;1;-1;0;0;0;0;0;0;0;0;0
ескірген;0;1;-1;0;0;0;0;0;0;0;0;0
ескіру;0;0;0;1;0;0;0;0;0;0;0;0
ессіз;0;1;-1;0;0;0;0;0;0;0;0;0
ессіз-түссіз;0;1;-1;0;0;0;0;0;0;0;0;0
ессіздік;0;1;-1;0;1;0;0;1;0;0;0;0
есте қаларлық;1;0;1;0;0;0;0;0;1;0;1;1
есте қалды;0;0;0;1;0;0;0;0;0;0;0;0
есте сақтаңыз;0;0;0;1;0;0;0;0;0;0;0;0
есте сақтау;0;0;0;1;0;0;0;0;0;0;0;0
естелік;1;0;1;0;0;1;0;0;0;0;0;0
естелік заттар;0;0;0;1;0;0;0;0;0;0;0;0
естен тану;0;1;-1;0;0;0;0;1;0;1;1;0
естілетін;0;0;0;1;0;0;0;0;0;0;0;0
естілмейтін;0;1;-1;0;0;0;0;0;0;0;0;0
есту;0;1;-1;0;0;0;0;1;0;0;0;0
ет;0;0;0;0;0;0;1;0;0;0;0;0
ет-жүрексіз;0;1;-1;0;0;0;0;0;0;0;0;0
етегі;0;0;0;1;0;0;0;0;0;0;0;0
етеккір;1;0;1;0;0;0;0;0;0;0;0;0
етік;0;0;0;1;0;0;0;0;0;0;0;0
етікші;0;0;0;1;0;0;0;0;0;0;0;0
етқоректі;0;1;-1;0;0;0;0;1;0;0;0;0
етті;0;1;-1;0;0;0;0;0;0;0;0;0
ешкі;0;0;0;1;0;0;0;0;0;0;0;0
еcciз күй;0;1;-1;0;0;0;0;1;0;1;0;0
еci аyыcқан;0;1;-1;0;1;0;0;1;0;1;0;0
еci шыққан;0;1;-1;0;0;0;1;1;0;0;1;0
жабайы;0;1;-1;0;1;0;0;1;0;0;1;0
жабайылық;0;1;-1;0;0;0;0;0;0;0;0;0
жабдық;0;0;0;1;0;0;0;0;0;0;0;0
жабдықтар;0;0;0;1;0;0;0;0;0;0;0;0
жабдықтау;1;0;1;0;0;0;0;0;0;0;0;0
жабу;1;0;1;0;0;1;0;0;1;1;0;1
жабы;0;0;0;0;1;0;0;0;0;0;0;0
жабығу;0;1;-1;0;0;0;0;0;0;0;0;0
жабық;0;0;0;1;0;0;0;0;0;0;0;0
жабылған;0;0;0;1;0;0;0;0;0;0;0;0
жабын;0;0;0;1;0;0;0;0;0;0;0;0
жабыраңқы;0;1;-1;0;0;0;0;0;0;0;0;0
жабырқау;0;1;-1;0;0;0;0;0;0;0;0;0
жабырқауық;0;1;-1;0;0;0;0;0;0;0;0;0
жабысқақ;0;0;0;0;0;0;1;0;0;0;0;0
жабысу;0;0;0;1;0;0;0;0;0;0;0;0
жаға;0;0;0;1;0;0;0;0;0;0;0;0
жағажай;0;0;0;0;0;0;0;0;1;0;0;0
жағалау;1;0;1;0;0;0;0;0;0;0;0;0
жағалық;0;0;0;1;0;0;0;0;0;0;0;0
жағдай;0;0;0;1;0;0;0;0;0;0;0;0
жағдайда;0;1;-1;0;1;0;1;1;0;1;0;0
жағу;0;1;-1;0;0;0;0;0;0;0;0;0
жағы;0;0;0;1;0;0;0;0;0;0;0;0
жағымды;1;0;1;0;0;1;0;0;1;0;1;1
жағымпаз;0;1;-1;0;0;0;0;0;0;0;0;0
жағымпаздық;0;0;0;1;0;0;0;0;0;0;0;0
жағымсыз;0;1;-1;0;0;0;0;0;0;0;0;0
жағына;0;0;0;1;0;0;0;0;0;0;0;0
жағынды;0;0;0;1;0;0;0;0;0;0;0;0
жады;0;0;0;1;0;0;0;0;0;0;0;0
жадынама;0;0;0;1;0;0;0;0;0;0;0;0
жаз;0;0;0;1;0;0;0;0;0;0;0;0
жаз ортасы;0;0;0;1;0;0;0;0;0;0;0;0
жаза;0;1;-1;0;1;0;1;1;0;1;0;0
жазалау;0;1;-1;0;1;0;0;1;0;1;0;0
жазалаушы;0;1;-1;0;1;0;0;1;0;1;0;0
жазасыздық;0;0;0;1;0;0;0;0;0;0;0;0
жазба;0;0;0;0;0;0;0;0;0;0;0;1
жазғыш;1;0;1;0;0;0;0;0;0;0;0;0
жазу;0;0;0;1;0;0;0;0;0;0;0;0
жазу машинкасы;0;0;0;1;0;0;0;0;0;0;0;0
жазушы;1;0;1;0;0;0;0;0;0;0;0;0
жазық;0;0;0;1;0;0;0;0;0;0;0;0
жазық-жәбірсіз;0;1;-1;0;0;0;0;0;0;0;0;0
жазықсыз;1;0;1;0;0;0;0;0;0;0;0;0
жазықсыздан-жазықсыз;0;1;-1;0;0;0;0;0;0;0;0;0
жазылған;0;0;0;1;0;0;0;0;0;0;0;0
жазылмаған;0;0;0;1;0;0;0;0;0;0;0;0
жазылу;0;0;0;0;0;1;0;0;0;0;0;0
жай;0;0;0;1;0;0;0;0;0;0;0;0
жайбарақат;1;0;1;0;0;0;0;0;0;0;0;0
жайқалған;1;0;1;0;0;0;1;0;0;1;0;0
жайлы;1;0;1;0;0;0;0;0;0;0;0;0
жайлылық;1;0;1;0;0;1;0;0;1;0;0;1
жайнаған;1;0;1;0;0;0;0;0;0;0;0;0
жайсыз;0;1;-1;0;0;0;0;0;0;1;0;0
жайылу;0;1;-1;0;0;0;0;0;0;0;0;0
жайылым;1;0;1;0;0;0;0;0;0;0;0;0
жайылып жатқан;0;0;0;1;0;0;0;0;0;0;0;0
жайылып кету;0;0;0;1;0;0;0;0;0;0;0;0
жақ;0;0;0;0;0;0;0;1;0;0;0;0
жақпа;0;0;0;1;0;0;0;0;0;0;0;0
жақсарту;1;0;1;0;0;1;0;0;1;0;0;1
жақсартылған;1;0;1;0;0;0;0;0;0;0;0;0
жақсы;1;0;1;0;0;1;0;0;1;0;1;1
жақсы-жаман;0;1;-1;0;0;0;0;0;0;0;0;0
жақсыз;0;1;-1;0;0;0;0;0;0;0;0;0
жақсылық;1;0;1;0;0;1;0;0;1;0;1;1
жақсылықтан безу;0;1;-1;0;0;0;0;0;0;0;0;0
жақтаушылар;0;0;0;1;0;0;0;0;0;0;0;0
жақтылық;0;0;0;1;0;0;0;0;0;0;0;0
жақтырмаған;0;1;-1;0;0;0;0;0;0;1;0;0
жақтырмаймын;0;1;-1;0;0;0;0;0;0;0;0;0
жақтыpмаy;0;1;-1;0;1;0;1;0;0;0;0;0
жақша;0;0;0;1;0;0;0;0;0;0;0;0
жақшалар;0;0;0;1;0;0;0;0;0;0;0;0
жақын;1;0;1;0;0;1;0;1;1;0;0;1
жақында;0;0;0;1;0;0;0;0;0;0;0;0
жақындық;1;0;1;0;0;0;0;0;1;0;0;1
жал;0;0;0;1;0;0;0;0;0;0;0;0
жала;0;1;-1;0;0;0;0;0;0;0;0;0
жала жабу;0;1;-1;0;0;0;0;0;0;0;0;0
жалақор;0;1;-1;0;0;0;0;0;0;0;0;0
жалақорлық;0;1;-1;0;0;0;0;0;0;0;0;0
жалақы;1;0;1;0;0;1;0;0;1;0;0;1
жалаң аяқ;0;0;0;1;0;0;0;0;0;0;0;0
жалаңаяқ;0;1;-1;0;0;0;0;0;0;0;0;0
жалаңбас;0;1;-1;0;0;0;0;0;0;0;0;0
жалаңдайтын;0;1;-1;0;0;0;0;0;0;0;0;0
жалаңдау;0;1;-1;0;0;0;0;0;0;0;0;0
жалатылған;0;0;0;1;0;0;0;0;0;0;0;0
жалау;0;1;-1;0;0;0;1;0;0;0;0;0
жалбарыну;1;1;0;0;0;0;0;0;0;1;0;1
жалбыз;0;0;0;1;0;0;0;0;0;0;0;0
жалға алу;1;0;1;0;0;0;0;0;0;0;0;0
жалға алушы;1;0;1;0;0;0;0;0;0;0;0;0
жалға беру;0;0;0;1;0;0;0;0;0;0;0;0
жалға беруші;0;0;0;1;0;0;0;0;0;0;0;0
жалған;0;1;-1;0;1;0;1;0;0;0;0;0
жалған ақпарат;0;1;-1;0;1;0;0;1;0;0;0;0
жалған ету;0;1;-1;0;0;0;1;0;0;0;0;0
жалған куәлік;0;1;-1;0;0;0;0;1;0;0;1;0
жалған үміт;0;1;-1;0;0;0;0;0;0;0;0;0
жалғандық;0;1;-1;0;0;0;0;0;0;0;0;0
жалғастырды;0;0;0;1;0;0;0;0;0;0;0;0
жалғастыру;1;0;1;0;0;1;0;0;0;0;0;1
жалғасуда;0;0;0;0;0;1;0;0;0;0;0;0
жалғасуы;0;0;0;1;0;0;0;0;0;0;0;0
жалғасы;0;0;0;0;0;1;0;0;0;0;0;0
жалғау;0;0;0;1;0;0;0;0;0;0;0;0
жалғаулық;0;0;0;1;0;0;0;0;0;0;0;0
жалғыз;1;0;1;0;0;0;0;0;0;1;0;0
жалғызбасты;0;1;-1;0;0;0;0;0;0;1;0;0
жалғыздық;0;1;-1;0;0;0;0;1;0;1;0;0
жалғызсырау;0;1;-1;0;1;0;1;1;0;1;0;0
жалғызсыраушылық;0;1;-1;0;1;0;1;1;0;1;0;0
жалдамалы;0;1;-1;0;0;0;0;1;0;0;0;0
жалданған;0;0;0;1;0;0;0;0;0;0;0;0
жалдау;1;0;1;0;0;1;0;0;1;0;0;1
жалқау;0;1;-1;0;0;0;0;0;0;0;0;0
жалқаулық;0;0;0;1;0;0;0;0;0;0;0;0
жалпақ;0;0;0;1;0;0;0;0;0;0;0;0
жалпы;1;0;1;0;0;0;0;0;0;0;0;1
жалпылау;0;0;0;1;0;0;0;0;0;0;0;0
жалпылық;0;0;0;1;0;0;0;0;0;0;0;0
жалтару;0;1;-1;0;1;0;0;0;0;1;0;0
жалтаpy;0;1;-1;0;0;0;0;1;0;0;0;0
жалығу;0;1;-1;0;0;0;0;0;0;0;0;0
жалын;0;0;0;1;0;0;0;0;0;0;0;0
жалынды;1;0;1;0;0;1;0;0;1;0;0;0
жалынсыз;0;1;-1;0;0;0;0;0;0;0;0;0
жалынышты;0;1;-1;0;0;0;0;0;0;0;0;0
жаман;0;1;-1;0;1;0;1;0;0;0;0;0
жаман белгі;0;1;-1;0;0;0;0;1;0;0;0;0
жаманбұрыш;0;1;-1;0;0;0;0;0;0;0;0;0
жаманда;0;1;-1;0;0;0;0;0;0;0;0;0
жамандамау;0;1;-1;0;0;0;0;0;0;0;0;0
жамандан;0;1;-1;0;0;0;0;0;0;0;0;0
жамандану;0;1;-1;0;0;0;0;0;0;0;0;0
жамандау;0;1;-1;0;0;0;0;0;0;0;0;0
жамандаушы;0;1;-1;0;0;0;0;0;0;0;0;0
жамандауыш;0;1;-1;0;0;0;0;0;0;0;0;0
жамандық;0;1;-1;0;1;0;1;1;0;0;0;0
жамандыққа бас иу;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бас тігу;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бас ұру;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бекіну;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бел буу;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа белшесінен бату;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бой алдыру;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бой алу;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бой ұру;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа бой ұсыну;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа жаны құмар;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа жегіну;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа жету;0;1;-1;0;0;0;0;0;0;0;0;0
жамандыққа жол беру;0;1;-1;0;0;0;0;0;0;0;0;0
жамандықты жеңу;0;1;-1;0;0;0;0;0;0;0;0;0
жамандықтың бастауы;0;1;-1;0;0;0;0;0;0;0;0;0
жамандықтың көзі;0;1;-1;0;0;0;0;0;0;0;0;0
жамандықтың өршуі;0;1;-1;0;0;0;0;0;0;0;0;0
жамандықтың тізбегі;0;1;-1;0;0;0;0;0;0;0;0;0
жамандықтың төркіні;0;1;-1;0;0;0;0;0;0;0;0;0
жамылғы;0;0;0;0;0;0;0;0;0;1;0;0
жан азабы;0;1;-1;0;1;0;0;1;0;1;0;0
жан дос;0;1;-1;0;0;0;0;1;0;0;0;0
жан-жақты;1;0;1;0;0;0;0;0;0;0;0;0
жан-жақтылық;0;0;0;1;0;0;0;0;0;0;0;0
